Specimen;Sample;Site;Transect;Plot;Habitat;SamplingPoint/Replicate;Method;FocalGroup;SubFamily;Tribe;Genus;Species;Author;Sex;Abundance;TeteLong;TeteLarg;MandibuleLong;ClypeusLong;ScapeAntennaireLong;OeilLong;WeberLong;FemurPostLong;ThoraxLargMax
SG-CV1W6,1-03;SG-CV1W6,1;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Formicinae;Brachymyrmecini;Brachymyrmex;heeri;Forel, 1874;;1;;;;;;;;;
SG-CV1W6,1-04;SG-CV1W6,1;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;perparva;Brown, 1958;;1;;;;;;;;;
SG-CV1W6,1-05;SG-CV1W6,1;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;flavidus;Pergande, 1896;;1;;;;;;;;;
SG-CV1W6,1-06;SG-CV1W6,1;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Megalomyrmex;sp.08.FG.SGt.gp.pusillus;-;;1;;;;;;;;;
SG-CV1W6,1-07;SG-CV1W6,1;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;2;;;;;;;;;
SG-CV1W6,2-01;SG-CV1W6,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-CV1W6,2-02;SG-CV1W6,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;peltatus;Kempf, 1966;;1;;;;;;;;;
SG-CV1W6,2-03;SG-CV1W6,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;2;;;;;;;;;
SG-CV1W6,2-04;SG-CV1W6,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Rogeria;blanda;(Smith F., 1858);;1;;;;;;;;;
SG-CV1W6,2-05;SG-CV1W6,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-CV1W6,3-01;SG-CV1W6,3;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;horridus;Kempf, 1964;;1;;;;;;;;;
SG-CV1W6,3-02;SG-CV1W6,3;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-CV1W6,3-03;SG-CV1W6,3;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;2;;;;;;;;;
SG-CV1W6,4-01;SG-CV1W6,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;lugens;Emery, 1894;;1;;;;;;;;;
SG-CV1W6,4-02;SG-CV1W6,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;inermis;André, 1889;;2;;;;;;;;;
SG-CV1W6,4-03;SG-CV1W6,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Rogeria;blanda;(Smith F., 1858);;1;;;;;;;;;
SG-CV1W6,5-01;SG-CV1W6,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-CV1W6,5-02;SG-CV1W6,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;peltatus;Kempf, 1966;;1;;;;;;;;;
SG-CV1W6,5-03;SG-CV1W6,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;inermis;André, 1889;;2;;;;;;;;;
SG-CV1W6,5-04;SG-CV1W6,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;balzani;(Emery, 1894);;1;;;;;;;;;
SG-CV1W6,5-05;SG-CV1W6,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Rogeria;blanda;(Smith F., 1858);;1;;;;;;;;;
SG-CV1W6,5-06;SG-CV1W6,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;auctidens;(Bolton, 2000);;1;;;;;;;;;
SG-CV1W6,5-07;SG-CV1W6,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-CV1W6,6-01;SG-CV1W6,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-CV1W6,6-02;SG-CV1W6,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;crassinoda;(Latreille, 1802);;1;;;;;;;;;
SG-CV1W6,6-03;SG-CV1W6,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-CV1W6,6-04;SG-CV1W6,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;peltatus;Kempf, 1966;;1;;;;;;;;;
SG-CV1W6,6-05;SG-CV1W6,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;harpax;(Fabricius, 1804);;1;;;;;;;;;
SG-CV1W6,6-06;SG-CV1W6,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;balzani;(Emery, 1894);;1;;;;;;;;;
SG-CV1W6,6-07;SG-CV1W6,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;2;;;;;;;;;
SG-CV1W6,6-08;SG-CV1W6,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Sericomyrmex;sp.03.FG.SGt.;-;;1;;;;;;;;;
SG-CV1W6,6-09;SG-CV1W6,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-CV1W7,0-01;SG-CV1W7,0;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Pseudomyrmecinae;Pseudomyrmecini;Pseudomyrmex;tenuis;(Fabricius, 1804);;1;;;;;;;;;
SG-CV1W7,0-02;SG-CV1W7,0;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;peltatus;Kempf, 1966;;1;;;;;;;;;
SG-CV1W7,0-03;SG-CV1W7,0;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;emeryi;(Forel, 1912);;1;;;;;;;;;
SG-CV1W7,0-04;SG-CV1W7,0;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;flavidus;Pergande, 1896;;1;;;;;;;;;
SG-CV1W7,0-05;SG-CV1W7,0;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-CV1W7,0-06;SG-CV1W7,0;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;mandibularis;Weber, 1938;;1;;;;;;;;;
SG-CV1W7,1-01;SG-CV1W7,1;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cephalotes;atratus;(Linnaeus, 1758);;1;;;;;;;;;
SG-CV1W7,1-02;SG-CV1W7,1;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;2;;;;;;;;;
SG-CV1W7,1-03;SG-CV1W7,1;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;regularis;Mayr, 1870;;2;;;;;;;;;
SG-CV1W7,1-04;SG-CV1W7,1;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;flavidus;Pergande, 1896;;1;;;;;;;;;
SG-CV1W7,1-05;SG-CV1W7,1;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;2;;;;;;;;;
SG-CV1W7,2-01;SG-CV1W7,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;scrobifera;Kempf, 1961;;1;;;;;;;;;
SG-CV1W7,2-02;SG-CV1W7,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Tranopelta;gilva;Mayr, 1866;;1;;;;;;;;;
SG-CV1W7,2-03;SG-CV1W7,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Carebara;urichi;(Wheeler, 1922);;1;;;;;;;;;
SG-CV1W7,2-04;SG-CV1W7,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;midas;Wilson, 2003;;1;;;;;;;;;
SG-CV1W7,2-05;SG-CV1W7,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;perparva;Brown, 1958;;1;;;;;;;;;
SG-CV1W7,2-06;SG-CV1W7,2;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-CV1W7,3-01;SG-CV1W7,3;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Dolichoderinae;Dolichoderini;Dolichoderus;imitator;Emery, 1894;;1;;;;;;;;;
SG-CV1W7,3-02;SG-CV1W7,3;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;cornetzi;Forel, 1912;;1;;;;;;;;;
SG-CV1W7,3-03;SG-CV1W7,3;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-CV1W7,4-01;SG-CV1W7,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;neglectus;Emery, 1894;;1;;;;;;;;;
SG-CV1W7,4-02;SG-CV1W7,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;inermis;André, 1889;;2;;;;;;;;;
SG-CV1W7,4-03;SG-CV1W7,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;emeryi;(Forel, 1912);;1;;;;;;;;;
SG-CV1W7,4-04;SG-CV1W7,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;flavidus;Pergande, 1896;;1;;;;;;;;;
SG-CV1W7,4-05;SG-CV1W7,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Myrmicocrypta;sp.03.FG.SGt.;-;;1;;;;;;;;;
SG-CV1W7,4-06;SG-CV1W7,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;neopolitus;Fernandez, 2003;;1;;;;;;;;;
SG-CV1W7,4-07;SG-CV1W7,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Rogeria;blanda;(Smith F., 1858);;1;;;;;;;;;
SG-CV1W7,4-08;SG-CV1W7,4;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;mandibularis;Weber, 1938;;1;;;;;;;;;
SG-CV1W7,5-01;SG-CV1W7,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;lugens;Emery, 1894;;1;;;;;;;;;
SG-CV1W7,5-02;SG-CV1W7,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;peltatus;Kempf, 1966;;1;;;;;;;;;
SG-CV1W7,5-03;SG-CV1W7,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;inermis;André, 1889;;2;;;;;;;;;
SG-CV1W7,5-04;SG-CV1W7,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;balzani;(Emery, 1894);;1;;;;;;;;;
SG-CV1W7,5-05;SG-CV1W7,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-CV1W7,5-06;SG-CV1W7,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Rogeria;blanda;(Smith F., 1858);;1;;;;;;;;;
SG-CV1W7,5-07;SG-CV1W7,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;farinosus;(Emery, 1894);;1;;;;;;;;;
SG-CV1W7,5-08;SG-CV1W7,5;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;mandibularis;Weber, 1938;;1;;;;;;;;;
SG-CV1W7,6-01;SG-CV1W7,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;flavidus;Pergande, 1896;;1;;;;;;;;;
SG-CV1W7,6-02;SG-CV1W7,6;Chutes Voltaire;Secondary mature forest;1;;1;Winkler48h;Ant;Myrmicinae;Attini;Myrmicocrypta;sp.03.FG.SGt.;-;;1;;;;;;;;;
